year,quarter,state,commodity,unit,value,percent
2015,Q2,COLORADO,RED MEAT,LB,523600000.0,0.0
2015,Q2,COLORADO,WHEAT,BU,168675000.0,0.0
2015,Q2,COLORADO,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,DELAWARE,CHICKENS,LB,456943000.0,0.0
2015,Q2,DELAWARE,POTATOES,CWT,102000.0,0.0
2015,Q2,DELAWARE,WHEAT,BU,4457499.999999999,0.0
2015,Q2,DELAWARE,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,FLORIDA,CHICKENS,LB,69188000.0,0.0
2015,Q2,FLORIDA,EGGS,DOZEN,100566600.0,0.0
2015,Q2,FLORIDA,EGGS,EGGS,1206800000.0,0.0
2015,Q2,FLORIDA,MILK,LB,701000000.0,0.0
2015,Q2,FLORIDA,MILK,LB / HEAD,5605.0,0.0
2015,Q2,FLORIDA,POTATOES,CWT,3404000.000000001,0.0
2015,Q2,FLORIDA,RED MEAT,LB,25100000.0,0.0
2015,Q2,FLORIDA,TOMATOES,CWT,2374750.0000000005,0.0
2015,Q2,FLORIDA,WHEAT,BU,660000.0,0.0
2015,Q2,FLORIDA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,GEORGIA,CHICKENS,LB,1382350000.0,0.0
2015,Q2,GEORGIA,EGGS,DOZEN,204383400.0,0.0
2015,Q2,GEORGIA,EGGS,EGGS,2452600000.0,0.0
2015,Q2,GEORGIA,RED MEAT,LB,31700000.0,0.0
2015,Q2,GEORGIA,TOMATOES,CWT,229500.0,0.0
2015,Q2,GEORGIA,WHEAT,BU,17467500.000000004,0.0
2015,Q2,GEORGIA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,HAWAII,RED MEAT,LB,2200000.0,0.0
2015,Q2,IDAHO,CANOLA,LB,18525000.0,0.0
2015,Q2,IDAHO,CHEESE,LB,663466000.0,0.0
2015,Q2,IDAHO,MILK,LB,3602000000.0,0.0
2015,Q2,IDAHO,MILK,LB / HEAD,6150.0,0.0
2015,Q2,IDAHO,POTATOES,CWT,97779999.99999999,0.0
2015,Q2,IDAHO,POTATOES,PCT BY GRADE,47.74999999999999,0.0
2015,Q2,IDAHO,RED MEAT,LB,10300000.0,0.0
2015,Q2,IDAHO,WHEAT,BU,191646250.00000003,0.0
2015,Q2,IDAHO,WHEAT,PCT BY TYPE,49.99999999999999,0.0
2015,Q2,ILLINOIS,CHEESE,LB,38622000.0,0.0
2015,Q2,ILLINOIS,EGGS,DOZEN,53933600.0,0.0
2015,Q2,ILLINOIS,EGGS,EGGS,647200000.0,0.0
2015,Q2,ILLINOIS,MILK,LB,498000000.0,0.0
2015,Q2,ILLINOIS,MILK,LB / HEAD,5260.0,0.0
2015,Q2,ILLINOIS,POTATOES,CWT,1992500.0000000002,0.0
2015,Q2,ILLINOIS,RED MEAT,LB,793000000.0,0.0
2015,Q2,ILLINOIS,WHEAT,BU,72532500.0,0.0
2015,Q2,ILLINOIS,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,INDIANA,CHICKENS,LB,48887000.0,0.0
2015,Q2,INDIANA,EGGS,DOZEN,327133400.0,0.0
2015,Q2,INDIANA,EGGS,EGGS,3925600000.0,0.0
2015,Q2,INDIANA,MILK,LB,1010000000.0,0.0
2015,Q2,INDIANA,MILK,LB / HEAD,5580.0,0.0
2015,Q2,INDIANA,RED MEAT,LB,438600000.0,0.0
2015,Q2,INDIANA,TOMATOES,CWT,12500.0,0.0
2015,Q2,INDIANA,TOMATOES,TONS,95810.00000000001,0.0
2015,Q2,INDIANA,TURKEYS,LB,180433000.0,0.0
2015,Q2,INDIANA,WHEAT,BU,41780000.0,0.0
2015,Q2,INDIANA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,IOWA,CHEESE,LB,117897000.0,0.0
2015,Q2,IOWA,EGGS,DOZEN,528066600.0,0.0
2015,Q2,IOWA,EGGS,EGGS,6336800000.0,0.0
2015,Q2,IOWA,MILK,LB,1243000000.0,0.0
2015,Q2,IOWA,MILK,LB / HEAD,5865.0,0.0
2015,Q2,IOWA,RED MEAT,LB,1719900000.0,0.0
2015,Q2,IOWA,TURKEYS,LB,99534000.0,0.0
2015,Q2,IOWA,WHEAT,BU,858000.0,0.0
2015,Q2,IOWA,WHEAT,PCT BY TYPE,25.000000000000007,0.0
2015,Q2,KANSAS,MILK,LB,822000000.0,0.0
2015,Q2,KANSAS,MILK,LB / HEAD,5720.0,0.0
2015,Q2,KANSAS,POTATOES,CWT,603000.0,0.0
2015,Q2,KANSAS,RED MEAT,LB,1273400000.0,0.0
2015,Q2,KANSAS,WHEAT,BU,722449999.9999999,0.0
2015,Q2,KANSAS,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,KENTUCKY,CHICKENS,LB,318117000.0,0.0
2015,Q2,KENTUCKY,RED MEAT,LB,132200000.0,0.0
2015,Q2,KENTUCKY,WHEAT,BU,64812500.0,0.0
2015,Q2,KENTUCKY,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,LOUISIANA,CHICKENS,LB,226388000.0,0.0
2015,Q2,LOUISIANA,RED MEAT,LB,1400000.0,0.0
2015,Q2,LOUISIANA,RICE,CWT,42588000.0,0.0
2015,Q2,LOUISIANA,WHEAT,BU,4543999.999999999,0.0
2015,Q2,LOUISIANA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,MAINE,POTATOES,CWT,12080500.000000002,0.0
2015,Q2,MAINE,POTATOES,PCT BY GRADE,98.0,0.0
2015,Q2,MARYLAND,CHICKENS,LB,159551000.0,0.0
2015,Q2,MARYLAND,EGGS,DOZEN,31616600.0,0.0
2015,Q2,MARYLAND,EGGS,EGGS,379400000.0,0.0
2015,Q2,MARYLAND,POTATOES,CWT,396000.0,0.0
2015,Q2,MARYLAND,RED MEAT,LB,8300000.0,0.0
2015,Q2,MARYLAND,WHEAT,BU,33390000.0,0.0
2015,Q2,MARYLAND,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,MASSACHUSETTS,POTATOES,CWT,819000.0,0.0
2015,Q2,MICHIGAN,EGGS,DOZEN,79025000.0,0.0
2015,Q2,MICHIGAN,EGGS,EGGS,948300000.0,0.0
2015,Q2,MICHIGAN,MILK,LB,2612000000.0,0.0
2015,Q2,MICHIGAN,MILK,LB / HEAD,6430.0,0.0
2015,Q2,MICHIGAN,POTATOES,CWT,13162500.0,0.0
2015,Q2,MICHIGAN,RED MEAT,LB,106000000.0,0.0
2015,Q2,MICHIGAN,TOMATOES,CWT,195000.0,0.0
2015,Q2,MICHIGAN,TOMATOES,TONS,47520.0,0.0
2015,Q2,MICHIGAN,WHEAT,BU,77617500.0,0.0
2015,Q2,MICHIGAN,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,MINNESOTA,CANOLA,LB,19730000.000000004,0.0
2015,Q2,MINNESOTA,CHEESE,LB,307386000.0,0.0
2015,Q2,MINNESOTA,CHICKENS,LB,66694000.0,0.0
2015,Q2,MINNESOTA,EGGS,DOZEN,118200000.0,0.0
2015,Q2,MINNESOTA,EGGS,EGGS,1418400000.0,0.0
2015,Q2,MINNESOTA,MILK,LB,2413000000.0,0.0
2015,Q2,MINNESOTA,MILK,LB / HEAD,5245.0,0.0
2015,Q2,MINNESOTA,POTATOES,CWT,12720000.0,0.0
2015,Q2,MINNESOTA,POTATOES,PCT BY GRADE,97.5,0.0
2015,Q2,MINNESOTA,RED MEAT,LB,625100000.0,0.0
2015,Q2,MINNESOTA,TURKEYS,LB,190034000.0,0.0
2015,Q2,MINNESOTA,WHEAT,BU,145936999.99999997,0.0
2015,Q2,MINNESOTA,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,MISSISSIPPI,CHICKENS,LB,881783000.0,0.0
2015,Q2,MISSISSIPPI,EGGS,DOZEN,59416400.0,0.0
2015,Q2,MISSISSIPPI,EGGS,EGGS,713000000.0,0.0
2015,Q2,MISSISSIPPI,RED MEAT,LB,1500000.0,0.0
2015,Q2,MISSISSIPPI,RICE,CWT,16719500.0,0.0
2015,Q2,MISSISSIPPI,WHEAT,BU,13957500.0,0.0
2015,Q2,MISSISSIPPI,WHEAT,PCT BY TYPE,24.999999999999996,0.0
2015,Q2,MISSOURI,CHICKENS,LB,395334000.0,0.0
2015,Q2,MISSOURI,EGGS,DOZEN,63383400.0,0.0
2015,Q2,MISSOURI,EGGS,EGGS,760600000.0,0.0
2015,Q2,MISSOURI,POTATOES,CWT,1947999.9999999998,0.0
2015,Q2,MISSOURI,RED MEAT,LB,476100000.0,0.0
2015,Q2,MISSOURI,RICE,CWT,17927250.0,0.0
2015,Q2,MISSOURI,TURKEYS,LB,76409000.0,0.0
2015,Q2,MISSOURI,WHEAT,BU,76815000.0,0.0
2015,Q2,MISSOURI,WHEAT,PCT BY TYPE,24.999999999999996,0.0
2015,Q2,MONTANA,CANOLA,LB,56634999.999999985,0.0
2015,Q2,MONTANA,POTATOES,CWT,2616250.0,0.0
2015,Q2,MONTANA,RED MEAT,LB,4100000.0,0.0
2015,Q2,MONTANA,WHEAT,BU,383857500.0,0.0
2015,Q2,MONTANA,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,NEBRASKA,EGGS,DOZEN,100916600.0,0.0
2015,Q2,NEBRASKA,EGGS,EGGS,1211000000.0,0.0
2015,Q2,NEBRASKA,POTATOES,CWT,5101500.0,0.0
2015,Q2,NEBRASKA,RED MEAT,LB,1770500000.0,0.0
2015,Q2,NEBRASKA,WHEAT,BU,117714999.99999999,0.0
2015,Q2,NEBRASKA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,NEVADA,RED MEAT,LB,300000.0,0.0
2015,Q2,NEVADA,WHEAT,BU,786500.0000000002,0.0
2015,Q2,NEVADA,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,NEW HAMPSHIRE,RED MEAT,LB,5200000.0,0.0
2015,Q2,NEW JERSEY,CHEESE,LB,13580000.0,0.0
2015,Q2,NEW JERSEY,CHICKENS,LB,1070000.0,0.0
2015,Q2,NEW JERSEY,POTATOES,CWT,124999.99999999997,0.0
2015,Q2,NEW JERSEY,RED MEAT,LB,11800000.0,0.0
2015,Q2,NEW JERSEY,TOMATOES,CWT,163249.99999999997,0.0
2015,Q2,NEW JERSEY,WHEAT,BU,1143999.9999999998,0.0
2015,Q2,NEW JERSEY,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,NEW MEXICO,CHEESE,LB,195653000.0,0.0
2015,Q2,NEW MEXICO,MILK,LB,2044000000.0,0.0
2015,Q2,NEW MEXICO,MILK,LB / HEAD,6330.0,0.0
2015,Q2,NEW MEXICO,RED MEAT,LB,800000.0,0.0
2015,Q2,NEW MEXICO,WHEAT,BU,7162500.0,0.0
2015,Q2,NEW MEXICO,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,NEW YORK,BUTTER,LB,6710000.0,0.0
2015,Q2,NEW YORK,CHEESE,LB,411245000.0,0.0
2015,Q2,NEW YORK,CHICKENS,LB,18204000.0,0.0
2015,Q2,NEW YORK,EGGS,DOZEN,30208300.0,0.0
2015,Q2,NEW YORK,EGGS,EGGS,362500000.0,0.0
2015,Q2,NEW YORK,MILK,LB,3615970000.0,0.0
2015,Q2,NEW YORK,MILK,LB / HEAD,5805.0,0.0
2015,Q2,NEW YORK,POTATOES,CWT,3276249.999999999,0.0
2015,Q2,NEW YORK,RED MEAT,LB,8800000.0,0.0
2015,Q2,NEW YORK,TOMATOES,CWT,74750.00000000001,0.0
2015,Q2,NEW YORK,WHEAT,BU,14404999.999999998,0.0
2015,Q2,NEW YORK,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,NORTH CAROLINA,CHICKENS,LB,1189389000.0,0.0
2015,Q2,NORTH CAROLINA,EGGS,DOZEN,149983600.0,0.0
2015,Q2,NORTH CAROLINA,EGGS,EGGS,1799800000.0,0.0
2015,Q2,NORTH CAROLINA,POTATOES,CWT,1333500.0,0.0
2015,Q2,NORTH CAROLINA,RED MEAT,LB,600600000.0,0.0
2015,Q2,NORTH CAROLINA,TOMATOES,CWT,255750.0,0.0
2015,Q2,NORTH CAROLINA,TURKEYS,LB,159758000.0,0.0
2015,Q2,NORTH CAROLINA,WHEAT,BU,66095000.0,0.0
2015,Q2,NORTH CAROLINA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,NORTH DAKOTA,CANOLA,LB,1277500000.0,0.0
2015,Q2,NORTH DAKOTA,POTATOES,CWT,20600000.0,0.0
2015,Q2,NORTH DAKOTA,POTATOES,PCT BY GRADE,146.25,0.0
2015,Q2,NORTH DAKOTA,RED MEAT,LB,1900000.0,0.0
2015,Q2,NORTH DAKOTA,WHEAT,BU,538616500.0,0.0
2015,Q2,NORTH DAKOTA,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,OHIO,CHEESE,LB,99475000.0,0.0
2015,Q2,OHIO,CHICKENS,LB,81162000.0,0.0
2015,Q2,OHIO,EGGS,DOZEN,213666500.0,0.0
2015,Q2,OHIO,EGGS,EGGS,2564000000.0,0.0
2015,Q2,OHIO,MILK,LB,1415000000.0,0.0
2015,Q2,OHIO,MILK,LB / HEAD,5300.0,0.0
2015,Q2,OHIO,POTATOES,CWT,224250.0,0.0
2015,Q2,OHIO,RED MEAT,LB,64100000.0,0.0
2015,Q2,OHIO,TOMATOES,CWT,221499.99999999994,0.0
2015,Q2,OHIO,TOMATOES,TONS,53345.0,0.0
2015,Q2,OHIO,TURKEYS,LB,46986000.0,0.0
2015,Q2,OHIO,WHEAT,BU,68777500.0,0.0
2015,Q2,OHIO,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,OKLAHOMA,CANOLA,LB,78500000.0,0.0
2015,Q2,OKLAHOMA,CHICKENS,LB,177494000.0,0.0
2015,Q2,OKLAHOMA,RED MEAT,LB,300600000.0,0.0
2015,Q2,OKLAHOMA,WHEAT,BU,202174999.99999997,0.0
2015,Q2,OKLAHOMA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,OREGON,CANOLA,LB,1234999.9999999998,0.0
2015,Q2,OREGON,CHEESE,LB,49117000.0,0.0
2015,Q2,OREGON,EGGS,DOZEN,29550000.0,0.0
2015,Q2,OREGON,EGGS,EGGS,354600000.0,0.0
2015,Q2,OREGON,MILK,LB,655000000.0,0.0
2015,Q2,OREGON,MILK,LB / HEAD,5270.0,0.0
2015,Q2,OREGON,POTATOES,CWT,17738000.000000004,0.0
2015,Q2,OREGON,POTATOES,PCT BY GRADE,96.75,0.0
2015,Q2,OREGON,RED MEAT,LB,19000000.0,0.0
2015,Q2,OREGON,WHEAT,BU,84716500.0,0.0
2015,Q2,OREGON,WHEAT,PCT BY TYPE,49.99999999999999,0.0
2015,Q2,PENNSYLVANIA,BUTTER,LB,24024000.0,0.0
2015,Q2,PENNSYLVANIA,CHEESE,LB,220662000.0,0.0
2015,Q2,PENNSYLVANIA,CHICKENS,LB,103685000.0,0.0
2015,Q2,PENNSYLVANIA,EGGS,DOZEN,324216800.0,0.0
2015,Q2,PENNSYLVANIA,EGGS,EGGS,3890600000.0,0.0
2015,Q2,PENNSYLVANIA,MILK,LB,2850321000.0,0.0
2015,Q2,PENNSYLVANIA,MILK,LB / HEAD,5275.0,0.0
2015,Q2,PENNSYLVANIA,POTATOES,CWT,1106500.0000000002,0.0
2015,Q2,PENNSYLVANIA,RED MEAT,LB,322600000.0,0.0
2015,Q2,PENNSYLVANIA,TOMATOES,CWT,97250.00000000001,0.0
2015,Q2,PENNSYLVANIA,TURKEYS,LB,41210000.0,0.0
2015,Q2,PENNSYLVANIA,WHEAT,BU,21477500.000000004,0.0
2015,Q2,PENNSYLVANIA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,RHODE ISLAND,POTATOES,CWT,70500.0,0.0
2015,Q2,SOUTH CAROLINA,CHICKENS,LB,398819000.0,0.0
2015,Q2,SOUTH CAROLINA,EGGS,DOZEN,48449800.0,0.0
2015,Q2,SOUTH CAROLINA,EGGS,EGGS,581400000.0,0.0
2015,Q2,SOUTH CAROLINA,RED MEAT,LB,58800000.0,0.0
2015,Q2,SOUTH CAROLINA,TOMATOES,CWT,216000.0,0.0
2015,Q2,SOUTH CAROLINA,WHEAT,BU,16600000.000000002,0.0
2015,Q2,SOUTH CAROLINA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,SOUTH DAKOTA,CHEESE,LB,70464000.0,0.0
2015,Q2,SOUTH DAKOTA,EGGS,DOZEN,27216600.0,0.0
2015,Q2,SOUTH DAKOTA,EGGS,EGGS,326600000.0,0.0
2015,Q2,SOUTH DAKOTA,MILK,LB,588000000.0,0.0
2015,Q2,SOUTH DAKOTA,MILK,LB / HEAD,5610.0,0.0
2015,Q2,SOUTH DAKOTA,RED MEAT,LB,285300000.0,0.0
2015,Q2,SOUTH DAKOTA,WHEAT,BU,178780500.0,0.0
2015,Q2,SOUTH DAKOTA,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,TENNESSEE,CHICKENS,LB,290542000.0,0.0
2015,Q2,TENNESSEE,RED MEAT,LB,55300000.0,0.0
2015,Q2,TENNESSEE,TOMATOES,CWT,250749.99999999994,0.0
2015,Q2,TENNESSEE,WHEAT,BU,55249999.99999999,0.0
2015,Q2,TENNESSEE,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,TEXAS,CHICKENS,LB,711782000.0,0.0
2015,Q2,TEXAS,EGGS,DOZEN,106216700.0,0.0
2015,Q2,TEXAS,EGGS,EGGS,1274600000.0,0.0
2015,Q2,TEXAS,MILK,LB,2656000000.0,0.0
2015,Q2,TEXAS,MILK,LB / HEAD,5750.0,0.0
2015,Q2,TEXAS,POTATOES,CWT,5445000.0,0.0
2015,Q2,TEXAS,RED MEAT,LB,1030700000.0,0.0
2015,Q2,TEXAS,RICE,CWT,14653000.000000002,0.0
2015,Q2,TEXAS,TOMATOES,CWT,20250.0,0.0
2015,Q2,TEXAS,TURKEYS,LB,17878000.0,0.0
2015,Q2,TEXAS,WHEAT,BU,254287500.0,0.0
2015,Q2,TEXAS,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,UTAH,EGGS,DOZEN,51250000.0,0.0
2015,Q2,UTAH,EGGS,EGGS,615000000.0,0.0
2015,Q2,UTAH,MILK,LB,573000000.0,0.0
2015,Q2,UTAH,MILK,LB / HEAD,5910.0,0.0
2015,Q2,UTAH,RED MEAT,LB,112100000.0,0.0
2015,Q2,UTAH,WHEAT,BU,6207499.999999999,0.0
2015,Q2,UTAH,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,VERMONT,CHEESE,LB,53974000.0,0.0
2015,Q2,VERMONT,MILK,LB,682000000.0,0.0
2015,Q2,VERMONT,MILK,LB / HEAD,5180.0,0.0
2015,Q2,VIRGINIA,CHICKENS,LB,330513000.0,0.0
2015,Q2,VIRGINIA,EGGS,DOZEN,30666600.0,0.0
2015,Q2,VIRGINIA,EGGS,EGGS,368000000.0,0.0
2015,Q2,VIRGINIA,MILK,LB,462000000.0,0.0
2015,Q2,VIRGINIA,MILK,LB / HEAD,5045.0,0.0
2015,Q2,VIRGINIA,POTATOES,CWT,805000.0000000001,0.0
2015,Q2,VIRGINIA,RED MEAT,LB,121700000.0,0.0
2015,Q2,VIRGINIA,TOMATOES,CWT,154999.99999999997,0.0
2015,Q2,VIRGINIA,TURKEYS,LB,147831000.0,0.0
2015,Q2,VIRGINIA,WHEAT,BU,29373750.0,0.0
2015,Q2,VIRGINIA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,WASHINGTON,CANOLA,LB,17850000.0,0.0
2015,Q2,WASHINGTON,CHICKENS,LB,57618000.0,0.0
2015,Q2,WASHINGTON,EGGS,DOZEN,43058200.0,0.0
2015,Q2,WASHINGTON,EGGS,EGGS,516700000.0,0.0
2015,Q2,WASHINGTON,MILK,LB,1690000000.0,0.0
2015,Q2,WASHINGTON,MILK,LB / HEAD,6120.0,0.0
2015,Q2,WASHINGTON,POTATOES,CWT,75225000.0,0.0
2015,Q2,WASHINGTON,POTATOES,PCT BY GRADE,47.74999999999999,0.0
2015,Q2,WASHINGTON,RED MEAT,LB,210600000.0,0.0
2015,Q2,WASHINGTON,WHEAT,BU,231409999.99999997,0.0
2015,Q2,WASHINGTON,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q2,WEST VIRGINIA,CHICKENS,LB,79678000.0,0.0
2015,Q2,WEST VIRGINIA,RED MEAT,LB,1200000.0,0.0
2015,Q2,WEST VIRGINIA,WHEAT,BU,274500.0,0.0
2015,Q2,WEST VIRGINIA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,WISCONSIN,CHEESE,LB,1905579000.0,0.0
2015,Q2,WISCONSIN,CHICKENS,LB,41032000.0,0.0
2015,Q2,WISCONSIN,EGGS,DOZEN,27116500.0,0.0
2015,Q2,WISCONSIN,EGGS,EGGS,325400000.0,0.0
2015,Q2,WISCONSIN,MILK,LB,7375000000.0,0.0
2015,Q2,WISCONSIN,MILK,LB / HEAD,5765.0,0.0
2015,Q2,WISCONSIN,POTATOES,CWT,22156500.0,0.0
2015,Q2,WISCONSIN,POTATOES,PCT BY GRADE,97.25,0.0
2015,Q2,WISCONSIN,RED MEAT,LB,253600000.0,0.0
2015,Q2,WISCONSIN,WHEAT,BU,32840000.000000004,0.0
2015,Q2,WISCONSIN,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q2,WYOMING,RED MEAT,LB,1000000.0,0.0
2015,Q2,WYOMING,WHEAT,BU,4330000.000000001,0.0
2015,Q2,WYOMING,WHEAT,PCT BY TYPE,24.999999999999996,0.0
2015,Q3,ALABAMA,CHICKENS,LB,1159645000.0,0.0
2015,Q3,ALABAMA,EGGS,DOZEN,94283400.0,0.0
2015,Q3,ALABAMA,EGGS,EGGS,1131400000.0,0.0
2015,Q3,ALABAMA,RED MEAT,LB,1900000.0,0.0
2015,Q3,ALABAMA,TOMATOES,CWT,96249.99999999999,0.0
2015,Q3,ALABAMA,WHEAT,BU,14455000.000000002,0.0
2015,Q3,ALABAMA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q3,ALASKA,POTATOES,CWT,69999.99999999999,0.0
2015,Q3,ALASKA,RED MEAT,LB,200000.0,0.0
2015,Q3,ARIZONA,MILK,LB,1090000000.0,0.0
2015,Q3,ARIZONA,MILK,LB / HEAD,5520.0,0.0
2015,Q3,ARIZONA,POTATOES,CWT,507499.9999999999,0.0
2015,Q3,ARIZONA,RED MEAT,LB,109000000.0,0.0
2015,Q3,ARIZONA,WHEAT,BU,26942000.000000004,0.0
2015,Q3,ARIZONA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q3,ARKANSAS,CHICKENS,LB,1100329000.0,0.0
2015,Q3,ARKANSAS,EGGS,DOZEN,137583400.0,0.0
2015,Q3,ARKANSAS,EGGS,EGGS,1651000000.0,0.0
2015,Q3,ARKANSAS,RED MEAT,LB,1100000.0,0.0
2015,Q3,ARKANSAS,RICE,CWT,145424875.00000003,0.0
2015,Q3,ARKANSAS,TOMATOES,CWT,37999.99999999999,0.0
2015,Q3,ARKANSAS,TURKEYS,LB,142061000.0,0.0
2015,Q3,ARKANSAS,WHEAT,BU,30975000.0,0.0
2015,Q3,ARKANSAS,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q3,CALIFORNIA,BUTTER,LB,120072000.0,0.0
2015,Q3,CALIFORNIA,CHEESE,LB,1656247000.0,0.0
2015,Q3,CALIFORNIA,CHICKENS,LB,307773000.0,0.0
2015,Q3,CALIFORNIA,EGGS,DOZEN,68583400.0,0.0
2015,Q3,CALIFORNIA,EGGS,EGGS,823000000.0,0.0
2015,Q3,CALIFORNIA,MILK,LB,10202602000.0,0.0
2015,Q3,CALIFORNIA,MILK,LB / HEAD,5585.0,0.0
2015,Q3,CALIFORNIA,POTATOES,CWT,8873500.0,0.0
2015,Q3,CALIFORNIA,RED MEAT,LB,329900000.0,0.0
2015,Q3,CALIFORNIA,RICE,CWT,52503250.00000001,0.0
2015,Q3,CALIFORNIA,TOMATOES,CWT,2193250.0000000005,0.0
2015,Q3,CALIFORNIA,TOMATOES,TONS,7167000.0,0.0
2015,Q3,CALIFORNIA,TURKEYS,LB,67671000.0,0.0
2015,Q3,CALIFORNIA,WHEAT,BU,37290000.0,0.0
2015,Q3,CALIFORNIA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q3,COLORADO,EGGS,DOZEN,29050200.0,0.0
2015,Q3,COLORADO,EGGS,EGGS,348600000.0,0.0
2015,Q3,COLORADO,MILK,LB,954000000.0,0.0
2015,Q3,COLORADO,MILK,LB / HEAD,6435.0,0.0
2015,Q3,COLORADO,POTATOES,CWT,16956750.0,0.0
2015,Q3,COLORADO,RED MEAT,LB,555900000.0,0.0
2015,Q3,COLORADO,WHEAT,BU,168675000.0,0.0
2015,Q3,COLORADO,WHEAT,PCT BY TYPE,50.0,0.0
2015,Q3,DELAWARE,CHICKENS,LB,484154000.0,0.0
2015,Q3,DELAWARE,POTATOES,CWT,102000.0,0.0
2015,Q3,DELAWARE,WHEAT,BU,4457499.999999999,0.0
2015,Q3,DELAWARE,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q3,FLORIDA,CHICKENS,LB,75912000.0,0.0
2015,Q3,FLORIDA,EGGS,DOZEN,101766800.0,0.0
2015,Q3,FLORIDA,EGGS,EGGS,1221200000.0,0.0
2015,Q3,FLORIDA,MILK,LB,589000000.0,0.0
2015,Q3,FLORIDA,MILK,LB / HEAD,4720.0,0.0
2015,Q3,FLORIDA,POTATOES,CWT,3404000.000000001,0.0
2015,Q3,FLORIDA,RED MEAT,LB,22600000.0,0.0
2015,Q3,FLORIDA,TOMATOES,CWT,2374750.0000000005,0.0
2015,Q3,FLORIDA,WHEAT,BU,660000.0,0.0
2015,Q3,FLORIDA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q3,GEORGIA,CHICKENS,LB,1463698000.0,0.0
2015,Q3,GEORGIA,EGGS,DOZEN,209466800.0,0.0
2015,Q3,GEORGIA,EGGS,EGGS,2513600000.0,0.0
2015,Q3,GEORGIA,RED MEAT,LB,30000000.0,0.0
2015,Q3,GEORGIA,TOMATOES,CWT,229500.0,0.0
2015,Q3,GEORGIA,WHEAT,BU,17467500.000000004,0.0
2015,Q3,GEORGIA,WHEAT,PCT BY TYPE,25.0,0.0
2015,Q3,HAWAII,RED MEAT,LB,2200000.0,0.0
2015,Q3,IDAHO,CANOLA,LB,18525000.0,0.0
2015,Q3,IDAHO,CHEESE,LB,682697000.0,0.0
2015,Q3,IDAHO,MILK,LB,3624000000.0,0.0
2015,Q3,IDAHO,MILK,LB / HEAD,6180.0,0.0
2015,Q3,IDAHO,POTATOES,CWT,97779999.99999999,0.0
2015,Q3,IDAHO,POTATOES,PCT BY GRADE,47.74999999999999,0.0
2015,Q3,IDAHO,RED MEAT,LB,12100000.0,0.0
2015,Q3,IDAHO,WHEAT,BU,191646250.00000003,0.0
2015,Q3,IDAHO,WHEAT,PCT BY TYPE,49.99999999999999,0.0
2015,Q3,ILLINOIS,CHEESE,LB,38377000.0,0.0
2015,Q3,ILLINOIS,EGGS,DOZEN,55233600.0,0.0
2015,Q3,ILLINOIS,EGGS,EGGS,662800000.0,0.0
2015,Q3,ILLINOIS,MILK,LB,448000000.0,0.0
2015,Q3,ILLINOIS,MILK,LB / HEAD,4770.0,0.0
2015,Q3,ILLINOIS,POTATOES,CWT,1992500.0000000002,0.0
2015,Q3,ILLINOIS,RED MEAT,LB,819800000.0,0.0
2015,Q3,ILLINOIS,WHEAT,BU,72532500.0,0.0
2015,Q3,ILLINOIS,WHEAT,PCT BY TYPE,25.0,0.0
